"song_id","track_name","track_artist","track_popularity","track_album_name","release_day","release_month","release_year","playlist_name","playlist_genre","playlist_sub_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"3yughkqucjecjge6l3omsc_3yughkqucjecjge6l3omsc_3yughkqucjecjge6l3omsc","money","klave","18","money",12,7,"2019","edm trap","edm","pop edm","0.521","0.655","6","-8.507","1","0.0996","0.23","1.91e-06","0.0799","0.645","74.887","196905"
"4n7jnsxvld8qioibttdbdq_4n7jnsxvld8qioibttdbdq_4n7jnsxvld8qioibttdbdq","on my way","alan walker","83","on my way",21,3,"2019","edm trap","edm","pop edm","0.509","0.689","1","-4.929","0","0.102","0.0209","0","0.301","0.297","170.087","193798"
"34pihsootboj1laayghocf_34pihsootboj1laayghocf_34pihsootboj1laayghocf","wild life","jinco","31","wild life",20,9,"2019","edm trap","edm","pop edm","0.606","0.757","8","-7.392","1","0.279","0.281","3.83300906524528","0.117","0.208","159.992","192000"
"7nhmjxlyr4aioti84znvfp_7nhmjxlyr4aioti84znvfp_7nhmjxlyr4aioti84znvfp","kind of blue","hellberg","32","kind of blue",5,7,"2019","edm trap","edm","pop edm","0.565","0.606","1","-6.246","1","0.0703","0.566","2.36371323515195","0.0442","0.626","83.571","165733"
"2uzvzlmk9lpw4gpqdjrn7l_2uzvzlmk9lpw4gpqdjrn7l_2uzvzlmk9lpw4gpqdjrn7l","glow","corsak","48","glow",14,6,"2019","edm trap","edm","pop edm","0.59","0.538","0","-7.556","1","0.0435","0.142","0","0.137","0.146","145.111","191312"
"2h2euuoafsu9dwzhqyin0p_2h2euuoafsu9dwzhqyin0p_2h2euuoafsu9dwzhqyin0p","no angels","jay made","29","no angels",28,6,"2019","edm trap","edm","pop edm","0.684","0.804","3","-5.818","1","0.0754","0.307","0","0.0521","0.865","138.047","178117"
"4el0uhacah17ysgowaxhrg_4el0uhacah17ysgowaxhrg_4el0uhacah17ysgowaxhrg","wish list","khemis","0","wish list",28,6,"2019","edm trap","edm","pop edm","0.516","0.612","11","-5.572","0","0.183","0.0601","0","0.12","0.37","149.941","149854"
"0nikombsmeji20nmjlyy14_0nikombsmeji20nmjlyy14_0nikombsmeji20nmjlyy14","think about you","jeanway","0","think about you",7,6,"2019","edm trap","edm","pop edm","0.385","0.721","11","-6.329","1","0.0594","0.271","0","0.204","0.48","75.118","147242"
"3n6f0ebojeqodcpvsl0ixs_3n6f0ebojeqodcpvsl0ixs_3n6f0ebojeqodcpvsl0ixs","i like you","code","28","i like you",3,5,"2019","edm trap","edm","pop edm","0.596","0.657","2","-5.834","1","0.0915","0.155","0","0.0855","0.581","149.929","134938"
"6tz4pbok9qgw6lmoybp7qk_6tz4pbok9qgw6lmoybp7qk_6tz4pbok9qgw6lmoybp7qk","feels good","jay made","34","feels good",8,3,"2019","edm trap","edm","pop edm","0.773","0.598","0","-5.876","1","0.0433","0.0176","0.00133","0.215","0.797","100.02","221722"
"4ii23lv1pwm4fzl5bq5ouh_4ii23lv1pwm4fzl5bq5ouh_4ii23lv1pwm4fzl5bq5ouh","scars (feat. cub rayan)","sick individuals","22","scars (feat. cub rayan)",8,2,"2019","edm trap","edm","pop edm","0.468","0.718","7","-4.939","1","0.0601","0.156","0","0.132","0.208","160.101","174062"
"5a4nh2oropkkl4j2qkgszq_5a4nh2oropkkl4j2qkgszq_5a4nh2oropkkl4j2qkgszq","when things go wrong","haze & mellow","34","when things go wrong",4,1,"2019","edm trap","edm","pop edm","0.501","0.778","7","-5.53","1","0.111","0.0678","0","0.0719","0.285","67.013","184300"
"4meilabm7bkzqkaun5tabu_4meilabm7bkzqkaun5tabu_4meilabm7bkzqkaun5tabu","when we were young","lost kings","69","when we were young",11,5,"2018","edm trap","edm","pop edm","0.547","0.789","8","-5.619","1","0.042","0.00871","0","0.1","0.345","129.916","193911"
"2ossmwcizpc44tj4opvszf_2ossmwcizpc44tj4opvszf_2ossmwcizpc44tj4opvszf","all i need (with gucci mane)","dimitri vegas & like mike","52","all i need (with gucci mane)",4,5,"2018","edm trap","edm","pop edm","0.492","0.801","11","-4.204","0","0.0567","0.101","0","0.0798","0.329","150.036","185265"
"5pn3qhu1z6oepqvybzgo1e_5pn3qhu1z6oepqvybzgo1e_5pn3qhu1z6oepqvybzgo1e","level up (feat. marvin divine)","klave","32","level up (feat. marvin divine)",25,1,"2019","edm trap","edm","pop edm","0.657","0.899","5","-4.857","0","0.159","0.0816","1.62e-06","0.0948","0.586","163.969","167147"
"70nitfwmtq0efpkkqjkyz4_70nitfwmtq0efpkkqjkyz4_70nitfwmtq0efpkkqjkyz4","keep your love on","zookeepers","17","keep your love on",28,9,"2018","edm trap","edm","pop edm","0.554","0.696","11","-7.312","1","0.065","0.061","0","0.162","0.6","152.972","174788"
"3zh8dqm9vmqc3hievhmqtm_3zh8dqm9vmqc3hievhmqtm_3zh8dqm9vmqc3hievhmqtm","tonight","bailo","0","tonight",20,7,"2018","edm trap","edm","pop edm","0.51","0.822","6","-4.602","0","0.0322","0.00555","0.000565","0.11","0.306","154.873","173419"
"25hwrn7rpvmy7r7jlyzvsc_25hwrn7rpvmy7r7jlyzvsc_25hwrn7rpvmy7r7jlyzvsc","drunk on you","zookeepers","44","drunk on you",20,4,"2018","edm trap","edm","pop edm","0.743","0.616","5","-5.708","0","0.0611","0.156","0","0.0921","0.369","162.067","208589"
"0k0vnxpksrzfo0xpt91jub_0k0vnxpksrzfo0xpt91jub_0k0vnxpksrzfo0xpt91jub","say my name","digital farm animals","48","say my name",29,3,"2018","edm trap","edm","pop edm","0.632","0.656","11","-4.348","0","0.163","0.0452","0.000187","0.144","0.382","175.946","178541"
"4pkyrezmgwx0sphd8esdvl_4pkyrezmgwx0sphd8esdvl_4pkyrezmgwx0sphd8esdvl","think about you","pete kingsman","14","think about you",30,3,"2018","edm trap","edm","pop edm","0.617","0.887","6","-3.507","1","0.0554","0.151","0","0.18","0.597","140.019","182788"
"7hnsqzlqefgo65wrttm3zf_7hnsqzlqefgo65wrttm3zf_7hnsqzlqefgo65wrttm3zf","breathe - syris remix","mako","3","breathe (remixes)",23,2,"2018","edm trap","edm","pop edm","0.504","0.661","5","-6.217","0","0.0851","0.00703","0","0.232","0.305","139.473","197334"
"5tnqir1a6qskww4yl8z3yb_5tnqir1a6qskww4yl8z3yb_5tnqir1a6qskww4yl8z3yb","for you","stesso","34","for you",23,2,"2018","edm trap","edm","pop edm","0.399","0.645","10","-5.983","1","0.0734","0.0895","0","0.1","0.245","122.603","202739"
"0xmeekgnezdoieio8iysus_0xmeekgnezdoieio8iysus_0xmeekgnezdoieio8iysus","perfect","topic","51","perfect",26,1,"2018","edm trap","edm","pop edm","0.657","0.66","1","-5.129","0","0.0983","0.0877","0","0.133","0.421","155.926","205120"
"7djscdnrpvn0llejjyhjiu_7djscdnrpvn0llejjyhjiu_7djscdnrpvn0llejjyhjiu","the one that got away","whistle back","36","the one that got away",1,12,NA,"edm trap","edm","pop edm","0.557","0.702","1","-6.196","0","0.0719","0.081","0","0.119","0.538","139.887","200093"
"6nt8jxqd73ipp1tjljduaq_6nt8jxqd73ipp1tjljduaq_6nt8jxqd73ipp1tjljduaq","one thing","san holo","55","one thing",17,11,NA,"edm trap","edm","pop edm","0.336","0.746","1","-4.315","0","0.0685","0.136","0","0.737","0.21","151.756","233684"
"38aifxsek9i9nd2vawqdzr_38aifxsek9i9nd2vawqdzr_38aifxsek9i9nd2vawqdzr","shoulder","hitimpulse","27","shoulder",1,12,NA,"edm trap","edm","pop edm","0.763","0.593","6","-6.893","0","0.153","0.178","0","0.146","0.432","113.171","179813"
"0vymjzicthuw6p2jst8qsi_0vymjzicthuw6p2jst8qsi_0vymjzicthuw6p2jst8qsi","freedom","jayceeoh","0","freedom",16,3,"2018","edm trap","edm","pop edm","0.491","0.873","9","-4.504","0","0.234","0.0694","0","0.346","0.49","132.946","161194"
"5m9smaerc3maagednv0lnt_5m9smaerc3maagednv0lnt_5m9smaerc3maagednv0lnt","let it go","electrick village","20","let it go",27,10,NA,"edm trap","edm","pop edm","0.545","0.687","5","-4.706","0","0.0361","0.135","0","0.112","0.218","131.816","181818"
"2yxdcltzea27rxtq7kzibv_2yxdcltzea27rxtq7kzibv_2yxdcltzea27rxtq7kzibv","so simple","scorsi","24","so simple",11,8,NA,"edm trap","edm","pop edm","0.539","0.896","5","-4.572","0","0.0573","0.0446","1e-04","0.11","0.325","149.855","225600"
"2jt1zmab5vey9tlnnixlkw_2jt1zmab5vey9tlnnixlkw_2jt1zmab5vey9tlnnixlkw","silence - slushii remix","marshmello","49","silence (slushii remix)",12,10,NA,"edm trap","edm","pop edm","0.518","0.977","0","-2.781","1","0.0937","0.00983","0.00157","0.0632","0.269","149.964","194421"
"1sl3njkhhz8nrspzrodq82_1sl3njkhhz8nrspzrodq82_1sl3njkhhz8nrspzrodq82","complicated (feat. kiiara)","dimitri vegas & like mike","66","complicated (feat. kiiara)",28,7,NA,"edm trap","edm","pop edm","0.678","0.819","8","-3.306","1","0.0313","0.191","0","0.159","0.499","90.004","184248"
"2sxkzzvmvydymavghmyxn3_2sxkzzvmvydymavghmyxn3_2sxkzzvmvydymavghmyxn3","skyline - klave remix","mowe","18","skyline (remixes)",3,11,NA,"edm trap","edm","pop edm","0.677","0.647","11","-4.808","1","0.0916","0.332","0","0.122","0.25","137.98","201744"
"2cknxpdoko8rp83h504vuj_2cknxpdoko8rp83h504vuj_2cknxpdoko8rp83h504vuj","light me up","ftampa","41","light me up",25,8,NA,"edm trap","edm","pop edm","0.527","0.851","11","-4.102","1","0.0509","0.0166","0","0.0493","0.49","96.962","206907"
"125fu86et6qnrcnqvnkbqz_125fu86et6qnrcnqvnkbqz_125fu86et6qnrcnqvnkbqz","perfect mess","steve void","31","perfect mess",3,11,NA,"edm trap","edm","pop edm","0.651","0.574","0","-3.962","1","0.0331","0.311","0","0.0952","0.562","139.984","216047"
"4aimtqu9mo2hnmro20ak2j_4aimtqu9mo2hnmro20ak2j_4aimtqu9mo2hnmro20ak2j","obsessed","hogland","0","obsessed",18,8,NA,"edm trap","edm","pop edm","0.553","0.631","0","-4.661","1","0.0418","0.0284","0","0.147","0.521","144.845","196974"
"5urjhomft16rs1f8znlkzm_5urjhomft16rs1f8znlkzm_5urjhomft16rs1f8znlkzm","think of me","felix palmqvist","35","think of me",20,10,NA,"edm trap","edm","pop edm","0.499","0.61","1","-4.48","1","0.031","0.606","1.81e-05","0.0693","0.299","155.212","185000"
"7258lbufse45sjmxojmfyk_7258lbufse45sjmxojmfyk_7258lbufse45sjmxojmfyk","tired - lemarroy remix","alan walker","27","tired (remixes)",23,6,NA,"edm trap","edm","pop edm","0.523","0.817","2","-3.821","1","0.0884","0.0669","0","0.175","0.456","137.963","196733"
"0vvi9nrup2dn6rl78r4ov1_0vvi9nrup2dn6rl78r4ov1_0vvi9nrup2dn6rl78r4ov1","out of my mind","luca schreiner","28","out of my mind",28,7,NA,"edm trap","edm","pop edm","0.627","0.734","7","-6.35","0","0.051","0.0151","0","0.14","0.343","104.979","173714"
"0iwyuegjm3ty16vep69hls_0iwyuegjm3ty16vep69hls_0iwyuegjm3ty16vep69hls","honest - tritonal remix","the chainsmokers","40","honest (remixes)",4,8,NA,"edm trap","edm","pop edm","0.352","0.749","8","-5.829","1","0.0526","0.138","0.000178","0.632","0.382","105.004","259960"
"2naesqwulywkubjucih8er_2naesqwulywkubjucih8er_2naesqwulywkubjucih8er","slow us down","wahlstedt","25","slow us down",7,7,NA,"edm trap","edm","pop edm","0.577","0.613","4","-5.209","1","0.0485","0.176","0","0.138","0.364","154.959","177290"
"0vokwypst9gax1gfxmbqxh_0vokwypst9gax1gfxmbqxh_0vokwypst9gax1gfxmbqxh","majesty","maybon","9","majesty",29,9,NA,"edm trap","edm","pop edm","0.485","0.597","6","-8.65","0","0.0443","0.25","9.34295523224864","0.103","0.328","169.907","204326"
"0puwnk7gooeahumw5v6e39_0puwnk7gooeahumw5v6e39_0puwnk7gooeahumw5v6e39","make me (cry) - marshmello remix","noah cyrus","50","make me (cry) [marshmello remix]",17,2,NA,"edm trap","edm","pop edm","0.619","0.859","0","-4.161","1","0.088","0.00465","0.000327","0.0823","0.499","154.853","204387"
"3eilwvlc7x8krid1xpm9r3_3eilwvlc7x8krid1xpm9r3_3eilwvlc7x8krid1xpm9r3","moonlighting","fareoh","0","moonlighting",12,5,NA,"edm trap","edm","pop edm","0.604","0.978","3","-1.651","0","0.0443","0.0156","0.00247","0.319","0.424","150.06","197449"
"2ea8kp4wky1gdqhoyaz9nu_2ea8kp4wky1gdqhoyaz9nu_2ea8kp4wky1gdqhoyaz9nu","own religion","simon field","34","own religion",15,9,NA,"edm trap","edm","pop edm","0.628","0.787","0","-3.566","0","0.0799","0.549","0","0.117","0.513","136.031","199428"
"5h1ujftqfhpyfdb39bod27_5h1ujftqfhpyfdb39bod27_5h1ujftqfhpyfdb39bod27","cover girls","hitimpulse","36","cover girls",8,9,NA,"edm trap","edm","pop edm","0.562","0.472","7","-8.188","0","0.121","0.037","5.28874057454523","0.385","0.273","149.96","216560"
"7hqu6nbqo3cpih0shjdrqs_7hqu6nbqo3cpih0shjdrqs_7hqu6nbqo3cpih0shjdrqs","silence before the storm","quiet disorder","22","silence before the storm",29,9,NA,"edm trap","edm","pop edm","0.557","0.723","1","-4.894","0","0.0292","0.00923","0.0103","0.163","0.237","160.076","202675"
"7mb3tlguv2odvmkzyk7ndw_7mb3tlguv2odvmkzyk7ndw_7mb3tlguv2odvmkzyk7ndw","redrum (feat. felix snow) - what so not remix","era istrefi","29","redrum (feat. felix snow) [what so not remix]",4,8,NA,"edm trap","edm","pop edm","0.524","0.729","8","-5.996","0","0.0524","0.00228","5.06e-05","0.182","0.286","145.066","212709"
"18qiyxgv9e1mfmmxfbijzo_18qiyxgv9e1mfmmxfbijzo_18qiyxgv9e1mfmmxfbijzo","verses","convex","0","verses",4,8,NA,"edm trap","edm","pop edm","0.75","0.745","5","-4.803","0","0.0335","0.0229","1.95646416626405","0.22","0.43","140.047","219939"
"1aer4g9rkym8fxcguq5ttt_1aer4g9rkym8fxcguq5ttt_1aer4g9rkym8fxcguq5ttt","dive (feat. cosmos & creature) (feat. cosmos & creature)","attom","28","dive (feat. cosmos & creature) (feat. cosmos & creature)",11,8,NA,"edm trap","edm","pop edm","0.575","0.787","0","-4.838","1","0.0333","0.104","4.93e-05","0.0864","0.246","139.947","193714"
"43a4rmhek6gc4qqygboyhh_43a4rmhek6gc4qqygboyhh_43a4rmhek6gc4qqygboyhh","i heart u","kretsen","34","i heart u",9,6,NA,"edm trap","edm","pop edm","0.751","0.581","9","-7.03","1","0.037","0.048","0.000846","0.889","0.285","94.028","196711"
"4ihzn36ncil66ltoiqbqmi_4ihzn36ncil66ltoiqbqmi_4ihzn36ncil66ltoiqbqmi","flame - steve james remix","tinashe","27","flame (steve james remix)",30,6,NA,"edm trap","edm","pop edm","0.643","0.646","5","-7.155","1","0.0655","0.138","1.34e-05","0.132","0.531","88.866","192135"
"1tsuul2sqh3bp0t7pkhkjr_1tsuul2sqh3bp0t7pkhkjr_1tsuul2sqh3bp0t7pkhkjr","save me (feat. eneli) (feat. eneli) - mert oksuz remix","mahmut orhan","24","save me (feat. eneli) (feat. eneli) [remixes]",11,8,NA,"edm trap","edm","pop edm","0.634","0.702","6","-6.325","0","0.0357","0.0652","0.000305","0.122","0.421","124.071","187147"
"3qu4myn9ubtaentmbgbhpa_3qu4myn9ubtaentmbgbhpa_3qu4myn9ubtaentmbgbhpa","home","hechmann","16","home",16,6,NA,"edm trap","edm","pop edm","0.654","0.684","1","-7.233","0","0.0351","0.65","8.75146312932484","0.134","0.617","99.95","228277"
"21de2qk8jtqduyml6hxwrb_21de2qk8jtqduyml6hxwrb_21de2qk8jtqduyml6hxwrb","feel something (feat. remmi) (feat. remmi) - mokita remix","black coast","30","feel something (feat. remmi) (feat. remmi) [remixes]",7,7,NA,"edm trap","edm","pop edm","0.604","0.562","11","-7.091","1","0.0725","0.58","2.26e-05","0.169","0.487","137.983","199718"
"6tezklqu09icsp6lljvipu_6tezklqu09icsp6lljvipu_6tezklqu09icsp6lljvipu","crashing down","chris porter","30","crashing down",9,6,NA,"edm trap","edm","pop edm","0.543","0.732","2","-6.001","1","0.305","0.0653","0","0.112","0.287","139.845","215107"
"3d17aeoqfwjade88ljnjj0_3d17aeoqfwjade88ljnjj0_3d17aeoqfwjade88ljnjj0","dose of you - radio edit","helena legend","23","dose of you (radio edit)",5,5,NA,"edm trap","edm","pop edm","0.669","0.795","1","-4.563","1","0.0748","0.166","6.27e-06","0.0964","0.742","141.81","195044"
"5xarsmyzbfk5onyiwoaimh_5xarsmyzbfk5onyiwoaimh_5xarsmyzbfk5onyiwoaimh","inferno","hechmann","26","inferno",5,5,NA,"edm trap","edm","pop edm","0.678","0.677","1","-6.676","1","0.0413","0.334","0","0.0909","0.342","100.05","245772"
"1ru4aaqk7un0wk2jejwmsm_1ru4aaqk7un0wk2jejwmsm_1ru4aaqk7un0wk2jejwmsm","flame - kaskade remix","tinashe","31","flame (kaskade remix)",19,5,NA,"edm trap","edm","pop edm","0.414","0.72","2","-6.128","0","0.145","0.00388","2.72e-06","0.146","0.34","167.859","201506"
"2ktb9a97jo4quf7qlsomnf_2ktb9a97jo4quf7qlsomnf_2ktb9a97jo4quf7qlsomnf","just hold on - dvbbs remix","steve aoki","41","just hold on (remixes)",24,3,NA,"edm trap","edm","pop edm","0.614","0.839","11","-3.05","1","0.0429","0.0324","0","0.131","0.351","110.009","216000"
"6jq6rcoikczamjliagamft_6jq6rcoikczamjliagamft_6jq6rcoikczamjliagamft","light","san holo","68","light",10,2,NA,"edm trap","edm","pop edm","0.57","0.763","1","-4.137","1","0.0573","0.0857","2.49e-06","0.0932","0.43","150.088","239853"
"6w8txrdnec8qkiorr3ow4j_6w8txrdnec8qkiorr3ow4j_6w8txrdnec8qkiorr3ow4j","guardian angel","joe ghost","0","guardian angel",10,2,NA,"edm trap","edm","pop edm","0.53","0.661","9","-7.402","1","0.046","0.0333","0.000286","0.0732","0.192","159.977","189000"
"020mpsvivz90dtlyfxofdj_020mpsvivz90dtlyfxofdj_020mpsvivz90dtlyfxofdj","always gonna say sorry","joakim molitor","1","always gonna say sorry (feat. maia wright)",26,5,NA,"edm trap","edm","pop edm","0.531","0.63","2","-5.677","1","0.0433","0.216","0","0.054","0.328","77.353","193742"
"3gqvjhfppmjbzblnj7nhj3_3gqvjhfppmjbzblnj7nhj3_3gqvjhfppmjbzblnj7nhj3","keep me jealous","the sam willows","32","keep me jealous",5,5,NA,"edm trap","edm","pop edm","0.679","0.572","5","-6.85","0","0.0276","0.184","0","0.06","0.464","95.001","187421"
"17semoabjf4bjo6zn7rryk_17semoabjf4bjo6zn7rryk_17semoabjf4bjo6zn7rryk","landslide","headhunterz","27","landslide",17,2,NA,"edm trap","edm","pop edm","0.598","0.832","11","-5.592","1","0.191","0.141","7.6523111857241","0.113","0.268","147.758","222058"
"6zbiahwi9x7cixygoemxxd_6zbiahwi9x7cixygoemxxd_6zbiahwi9x7cixygoemxxd","beast","tungevaag","52","beast",9,9,"2016","edm trap","edm","pop edm","0.569","0.789","11","-4.607","1","0.123","0.564","0","0.294","0.603","160.014","198012"
"3kuu5vaspxk8orsxovau6p_3kuu5vaspxk8orsxovau6p_3kuu5vaspxk8orsxovau6p","think about you","kygo","71","think about you",14,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.673","0.596","10","-7.891","1","0.0354","0.166","0","0.11","0.19","123.969","208567"
"4kduko9pbpb7a0aggrppxa_4kduko9pbpb7a0aggrppxa_4kduko9pbpb7a0aggrppxa","no love","toomanylefthands","34","no love",15,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.735","0.798","10","-6.155","1","0.0592","0.0998","0","0.377","0.594","121.964","163279"
"3qhfxncg8fgzdynhibpedd_3qhfxncg8fgzdynhibpedd_3qhfxncg8fgzdynhibpedd","hard pass","tritonal","39","hard pass",15,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.578","0.696","0","-4.302","0","0.0317","0.382","0","0.212","0.519","104.991","236139"
"7ehct2jdvwhp557sfmposf_7ehct2jdvwhp557sfmposf_7ehct2jdvwhp557sfmposf","found love (feat. lovespeake)","moti","59","found love (feat. lovespeake)",15,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.6","0.888","8","-4.612","1","0.13","0.00166","0","0.4","0.641","126.056","157024"
"0c8w8aqdrtm67f3jvit593_0c8w8aqdrtm67f3jvit593_0c8w8aqdrtm67f3jvit593","say something","lucas & steve","47","say something",15,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.723","0.706","5","-5.593","0","0.148","0.114","0","0.214","0.698","105.004","163200"
"2ry8kkxtr9xomn0idpbbxm_2ry8kkxtr9xomn0idpbbxm_2ry8kkxtr9xomn0idpbbxm","got you there","matrix & futurebound","52","got you there",6,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.471","0.891","2","-3.047","1","0.0632","0.0264","2.97e-06","0.149","0.309","174.012","190388"
"1pfgsjmxvzhozpedx6pokv_1pfgsjmxvzhozpedx6pokv_1pfgsjmxvzhozpedx6pokv","bones (feat. onerepublic)","galantis","77","bones (feat. onerepublic)",31,1,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.658","0.804","0","-5.735","1","0.0377","0.00463","0","0.178","0.508","120.047","205793"
"03chvwshwq6zrnfmes0odz_03chvwshwq6zrnfmes0odz_03chvwshwq6zrnfmes0odz","always on my mind - nihil young remix","mike mago","40","always on my mind (the remixes)",8,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.722","0.829","7","-5.335","0","0.11","0.0451","0.073","0.179","0.614","122.954","215250"
"3mchieuxrsuoh5ehtoudmf_3mchieuxrsuoh5ehtoudmf_3mchieuxrsuoh5ehtoudmf","non-stop","thomas gold","28","non-stop",8,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.583","0.972","7","-5.463","0","0.0474","0.00507","0.87","0.0419","0.0396","128.016","175689"
"4ii23lv1pwm4fzl5bq5ouh_4ii23lv1pwm4fzl5bq5ouh_4ii23lv1pwm4fzl5bq5ouh","scars (feat. cub rayan)","sick individuals","22","scars (feat. cub rayan)",8,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.468","0.718","7","-4.939","1","0.0601","0.156","7.32856784295291","0.132","0.208","160.101","174062"
"0xs2z0e0ox7f4jhykkr4wk_0xs2z0e0ox7f4jhykkr4wk_0xs2z0e0ox7f4jhykkr4wk","all over the world","fedde le grand","64","all over the world",8,2,"2019","fresh edm | progressive house | electro house | trap | deep house | electronic | future house/bass","edm","progressive electro house","0.657","0.976","6","-3.842","0","0.0437","0.171","0.0315","0.318","0.794","125.983","145728"
